Group,Subjs,Timelag,Timescale
young,32,2,0.2713647096563409
young,32,3,0.18073044622530113
young,32,4,0.09108221246004855
young,32,5,0.0788722244758103
young,32,6,0.0479573296249736
young,32,7,-0.017324978683350496
young,32,8,-0.019110384901758967
young,32,9,-0.0890774142351039
young,32,10,-0.08250284965331786
young,32,11,-0.07159054691086923
young,32,12,0.0115138893769744
young,32,13,-0.004085388725444088
young,32,14,0.0008357113622045534
young,32,15,-0.09338395942896427
young,32,16,-0.06937107474146599
young,32,17,-0.014951675024172608
young,32,18,-0.025326870267604704
young,32,19,-0.027510554614981746
young,32,20,-0.07447412389409794
young,32,21,-0.09480796176757139
young,32,22,-0.07819818514373357
young,32,23,-0.09047985876240977
young,32,24,-0.11978298480398791
young,33,0,1.0
young,33,1,0.5063505069399215
young,33,2,0.3708313034707069
young,33,3,0.337053888019273
young,33,4,0.26675427406985874
young,33,5,0.11596808878204623
young,33,6,0.06083371756963087
young,33,7,0.07443696250360357
young,33,8,0.01099401892074826
young,33,9,0.00820770582813382
young,33,10,-0.07848263999020867
young,33,11,-0.08249282257511419
young,33,12,-0.16880218558562227
young,33,13,-0.13150207152264798
young,33,14,-0.1759934707922052
young,33,15,-0.17021076197601553
young,33,16,-0.18962027331214446
young,33,17,-0.15052540892231983
young,33,18,-0.10439132524213705
young,33,19,-0.10246925658994485
young,33,20,-0.05581318208729417
young,33,21,-0.051553460228169985
young,33,22,0.016053541814613256
young,33,23,-0.011335288510022494
young,33,24,-0.021584025843179956
young,34,0,1.0
young,34,1,0.7050047750934428
young,34,2,0.5970050652359183
young,34,3,0.530776215919547
young,34,4,0.46034163366345504
young,34,5,0.36703645768393456
young,34,6,0.30992934227997604
young,34,7,0.25249295399120686
young,34,8,0.15062611464329495
young,34,9,0.12257964805984586
young,34,10,0.05880255656859625
young,34,11,0.05470527027996064
young,34,12,-0.002969309912189698
young,34,13,-0.03907979301709327
young,34,14,-0.09353148863532172
young,34,15,-0.1344317100360065
young,34,16,-0.17402176209735984
young,34,17,-0.2079606826104561
young,34,18,-0.22121904929572056
young,34,19,-0.23750887502037743
young,34,20,-0.23340642275322931
young,34,21,-0.26593586731435814
young,34,22,-0.2683949652644528
young,34,23,-0.2593549781243172
young,34,24,-0.25459331172602645
elder,35,0,1.0
elder,35,1,-0.048870633543870494
elder,35,2,0.2737729396698081
elder,35,3,0.22256159110765095
elder,35,4,0.09544515851539422
elder,35,5,0.15626857113550582
elder,35,6,0.12788577584663452
elder,35,7,0.103205584201828
elder,35,8,0.10812541662361846
elder,35,9,0.03165455116828042
elder,35,10,0.08024720132483135
elder,35,11,0.008107854434020791
elder,35,12,-0.009870693725366498
elder,35,13,-0.014050577524491202
elder,35,14,0.0044186099548695675
elder,35,15,-0.018881131128340344
elder,35,16,-0.026914675862943247
elder,35,17,-0.028652892024871198
elder,35,18,-0.043207456507473305
elder,35,19,-0.06346341052055733
elder,35,20,-0.013269481782855532
elder,35,21,-0.0759578442735703
elder,35,22,-0.0559714287079705
elder,35,23,-0.040127924052822506
elder,35,24,0.01874039716197469
elder,36,0,1.0
elder,36,1,0.671061558835704
elder,36,2,0.6233819853925076
elder,36,3,0.568916282202526
elder,36,4,0.4904668413536292
elder,36,5,0.42786219986991036
elder,36,6,0.38449998734012336
elder,36,7,0.31672192390427867
elder,36,8,0.2784705477133952
elder,36,9,0.22965469637933145
elder,36,10,0.16639232222491745
elder,36,11,0.11567625479490673
elder,36,12,0.05167806992330701
elder,36,13,0.014370024142998294
elder,36,14,-0.015594320989906912
elder,36,15,-0.047899576380958715
elder,36,16,-0.12082313842507808
elder,36,17,-0.16046260391909148
elder,36,18,-0.22933203337746802
elder,36,19,-0.2714554240256036
elder,36,20,-0.2788575831827231
elder,36,21,-0.2868771044153025
elder,36,22,-0.3047949368253981
elder,36,23,-0.315573975448493
elder,36,24,-0.3337582211727373
elder,37,0,1.0
elder,37,1,0.6185148385168029
elder,37,2,0.3579600521679952
elder,37,3,0.22275505202934798
elder,37,4,0.2557098227769565
elder,37,5,0.11361766666539624
elder,37,6,-0.05023509180746528
elder,37,7,-0.19581074552518846
elder,37,8,-0.24372156052160643
elder,37,9,-0.24967082294723975
elder,37,10,-0.24568756192117805
elder,37,11,-0.19609616055278706
elder,37,12,-0.1568249787528867
elder,37,13,-0.14850135027842756
elder,37,14,-0.10417117046204771
elder,37,15,0.021169357021339454
elder,37,16,0.08709024935827554
elder,37,17,0.09231263929211936
elder,37,18,0.10919003967258022
elder,37,19,0.10672670400378298
elder,37,20,0.07038357077405262
elder,37,21,0.027826933168664643
elder,37,22,-0.03263274460276547
elder,37,23,-0.0727555937488383
elder,37,24,-0.1148089422786391
elder,38,0,1.0
elder,38,1,0.3101503182709704
elder,38,2,0.1555712472774716
elder,38,3,0.1710087657403472
elder,38,4,0.14476929397960484
elder,38,5,0.07350805441639098
elder,38,6,0.13294602705669462
elder,38,7,0.13339593660225993
elder,38,8,-0.03931751338101041
elder,38,9,-0.07467133896665186
elder,38,10,-0.06343055046453959
elder,38,11,-0.07118399294450309
elder,38,12,-0.12435027053087776
elder,38,13,-0.0861190942325588
elder,38,14,-0.05397245966361617
elder,38,15,-0.12018647844623268
elder,38,16,-0.17875497840701401
elder,38,17,-0.12561816482338994
elder,38,18,-0.10731814602587986
elder,38,19,-0.05338505760467115
elder,38,20,-0.10238153122226976
elder,38,21,-0.009028543118564438
elder,38,22,-0.058245072718236916
elder,38,23,-0.03604918116191044
elder,38,24,-0.009161423586783806
elder,39,0,1.0
elder,39,1,0.04597627992847811
elder,39,2,0.2876274481131739
elder,39,3,0.10169030070735095
elder,39,4,0.09539067958518198
elder,39,5,0.2531622817065533
elder,39,6,0.022184827341128033
elder,39,7,0.14130306744226653
elder,39,8,0.006977881116296337
elder,39,9,0.05752817684229425
elder,39,10,0.0552891318308985
elder,39,11,0.008316403139491573
elder,39,12,0.02904170986923008
elder,39,13,0.005790150916147715
elder,39,14,-0.02158136085360876
elder,39,15,-0.030444098298313328
elder,39,16,-0.039270585011330704
elder,39,17,-0.07886093305926246
elder,39,18,0.003533449645890563
elder,39,19,-0.11650411476175382
elder,39,20,-0.013995298880016016
elder,39,21,-0.09438329543942693
elder,39,22,-0.003034698931232756
elder,39,23,-0.11166408183713561
elder,39,24,-0.12374840345204248
elder,40,0,1.0
elder,40,1,-0.09567054495184998
elder,40,2,0.015565461453742819
elder,40,3,0.6413917435760632
elder,40,4,-0.12352667916771125
elder,40,5,0.10823994141250363
elder,40,6,0.36832850963775476
elder,40,7,-0.027268856246884448
elder,40,8,0.1507714058897988
elder,40,9,0.2191119777731243
elder,40,10,0.034729196886843436
elder,40,11,0.15630091021539574
elder,40,12,0.10778085073249688
elder,40,13,0.12316245239439526
elder,40,14,0.037664704924329016
elder,40,15,0.03034569801193912
elder,40,16,0.12027555696143977
elder,40,17,-0.10605616862278085
elder,40,18,0.026606645486909674
elder,40,19,0.08615609966198659
elder,40,20,-0.1088365956292401
elder,40,21,0.04148588595554846
elder,40,22,0.02795627525629047
elder,40,23,-0.10726114293746217
elder,40,24,0.02700655324805144
elder,41,0,1.0
elder,41,1,0.666717024042614
elder,41,2,0.44142856254350676
elder,41,3,0.3440504694892156
elder,41,4,0.2893293640810262
elder,41,5,0.19589118570735234
elder,41,6,0.14846833148714053
elder,41,7,0.10361935527026198
elder,41,8,0.10441103169094336
elder,41,9,0.09295839602045389
elder,41,10,0.03721928730530844
elder,41,11,-0.057224006546914785
elder,41,12,-0.14075809197519495
elder,41,13,-0.17062761457245743
elder,41,14,-0.20470569003118025
elder,41,15,-0.22491769534586187
elder,41,16,-0.20153468711195327
elder,41,17,-0.19405426213160853
elder,41,18,-0.19162743644093472
elder,41,19,-0.195274501344261
elder,41,20,-0.20667752224631847
elder,41,21,-0.2262497413017844
elder,41,22,-0.23232086247407474
elder,41,23,-0.2498193545662435
elder,41,24,-0.2229531107637377
elder,42,0,1.0
elder,42,1,0.2572384414114436
elder,42,2,0.40944159776257827
elder,42,3,0.2753886337799803
elder,42,4,0.23256238381638894
elder,42,5,0.20615392091728546
elder,42,6,0.13007666158607897
elder,42,7,0.14610596237777476
elder,42,8,0.043573867530706537
elder,42,9,0.08034752674407147
elder,42,10,0.08804991940037857
elder,42,11,0.02847291341411863
elder,42,12,0.0035878922830290304
elder,42,13,0.02871704740960351
elder,42,14,-0.06540535988744643
elder,42,15,-0.0345331196579803
elder,42,16,-0.0056557083747361915
elder,42,17,-0.015430805436402757
elder,42,18,0.0007661597264900574
elder,42,19,-0.06952772692212329
elder,42,20,-0.03941703039770107
elder,42,21,-0.05030991924708864
elder,42,22,-0.06097400720982135
elder,42,23,-0.04793587844237458
elder,42,24,-0.11653954437667194
elder,43,0,1.0
elder,43,1,0.6735371733723287
elder,43,2,0.6215846053914659
elder,43,3,0.5426050787133412
elder,43,4,0.5016466084179385
elder,43,5,0.4673825691731583
elder,43,6,0.3955747186421805
elder,43,7,0.30700496700186
elder,43,8,0.20968865768554387
elder,43,9,0.18940996797608628
elder,43,10,0.10298865909716783
elder,43,11,0.09199511726317472
elder,43,12,0.007043999687361315
elder,43,13,-0.022080385194669597
elder,43,14,-0.02345312691966359
elder,43,15,-0.09858394540708237
elder,43,16,-0.08654214635626682
elder,43,17,-0.12946360730541678
elder,43,18,-0.15706261896925575
elder,43,19,-0.18430663332239985
elder,43,20,-0.2536855729342104
elder,43,21,-0.24451086911288844
elder,43,22,-0.2556126574831112
elder,43,23,-0.26779683001134796
elder,43,24,-0.3071843277814599
elder,44,0,1.0
elder,44,1,0.43704087002589237
elder,44,2,0.3754875087523977
elder,44,3,0.07263602625060837
elder,44,4,0.11484674936544556
elder,44,5,-0.0018895831637026034
elder,44,6,0.06410455784938783
elder,44,7,-0.03404235683037679
elder,44,8,-0.054542790514432296
elder,44,9,-0.17369456259392752
elder,44,10,-0.11313387411766271
elder,44,11,-0.07477274275290927
elder,44,12,-0.01753164213217637
elder,44,13,-0.05158495002066413
elder,44,14,-0.04459990903234996
elder,44,15,-0.16240720589969865
elder,44,16,-0.16184251957655507
elder,44,17,-0.2159921807325519
elder,44,18,-0.16663252310629417
elder,44,19,-0.16321650668904839
elder,44,20,-0.174654336466081
elder,44,21,-0.13752803927790944
elder,44,22,-0.03829118891520153
elder,44,23,-0.011022684483627839
elder,44,24,0.029807392692792305
elder,45,0,1.0
elder,45,1,0.6194864182806891
elder,45,2,0.48152176712492817
elder,45,3,0.33491843718610276
elder,45,4,0.2853987086706502
elder,45,5,0.26090283529730307
elder,45,6,0.2114094353325908
elder,45,7,0.18286463092349733
elder,45,8,0.12921321606889968
elder,45,9,0.14622784021931823
elder,45,10,0.08312333447215398
elder,45,11,0.06479985160671405
elder,45,12,-0.011697752554202214
elder,45,13,-0.04845698339036058
elder,45,14,-0.07133571121546592
elder,45,15,-0.07690546685279512
elder,45,16,-0.06839706448700329
elder,45,17,-0.111398565920168
elder,45,18,-0.10705632910799819
elder,45,19,-0.12718269867507537
elder,45,20,-0.09932031704739276
elder,45,21,-0.09768514131632426
elder,45,22,-0.10517892610534552
elder,45,23,-0.08912192495068369
elder,45,24,-0.08834059747488404
elder,46,0,1.0
elder,46,1,0.5024733295849287
elder,46,2,0.5510480521463715
elder,46,3,0.4357315430795191
elder,46,4,0.4277512364495583
elder,46,5,0.3211835233231685
elder,46,6,0.249625502995861
elder,46,7,0.245561409811574
elder,46,8,0.1936508877666088
elder,46,9,0.20902054069114281
elder,46,10,0.11295905625079741
elder,46,11,0.16862265829730244
elder,46,12,0.16205425932079323
elder,46,13,0.16468211851537284
elder,46,14,0.12003069929002204
elder,46,15,0.05169017095437727
elder,46,16,-0.0026800048554420602
elder,46,17,-0.07889161153633302
elder,46,18,-0.10337770653437772
elder,46,19,-0.18050711363282135
elder,46,20,-0.18980628756407195
elder,46,21,-0.2528545194287548
elder,46,22,-0.2873375991390287
elder,46,23,-0.2659264446073857
elder,46,24,-0.2883059075788073
elder,47,0,1.0
elder,47,1,0.13066936955799277
elder,47,2,0.1206347726920525
elder,47,3,0.21812806773502585
elder,47,4,-0.030764833783650195
elder,47,5,0.11244601525949248
elder,47,6,0.026206446661272236
elder,47,7,-0.033478303325406515
elder,47,8,0.0034082707031747885
elder,47,9,-0.06897866247263833
elder,47,10,-0.04699449538692184
elder,47,11,0.02726959944415225
elder,47,12,-0.05535997500447387
elder,47,13,0.007257919879314929
elder,47,14,-0.030309610177247554
elder,47,15,-0.05403262907613006
elder,47,16,-0.013219829504880654
elder,47,17,-0.08712724088546069
elder,47,18,-0.054304563012810725
elder,47,19,-0.026753298260962354
elder,47,20,-0.04398381666286382
elder,47,21,-0.13053094384675712
elder,47,22,-0.025463994245609873
elder,47,23,-0.052000843004169905
elder,47,24,-0.022299740967736483
elder,48,0,1.0
elder,48,1,0.31354550347291654
elder,48,2,0.543733093469242
elder,48,3,0.38451712464445753
elder,48,4,0.39337845730902143
elder,48,5,0.3508969707507183
elder,48,6,0.2893998321646979
elder,48,7,0.2679147883656272
elder,48,8,0.16686629452349439
elder,48,9,0.18416056801308311
elder,48,10,0.11824763389632675
elder,48,11,0.08032849601641795
elder,48,12,0.027041487384765625
elder,48,13,0.005366147048705008
elder,48,14,-0.05276495318812321
elder,48,15,-0.042589155781292506
elder,48,16,-0.08157426978817649
elder,48,17,-0.1303208267161745
elder,48,18,-0.10202929743213118
elder,48,19,-0.2289872302276481
elder,48,20,-0.19357978276710297
elder,48,21,-0.21273600754895972
elder,48,22,-0.2749881042339436
elder,48,23,-0.30253333552934747
elder,48,24,-0.2738516230028368
elder,49,0,1.0
elder,49,1,0.22393126821952583
elder,49,2,0.11905408110433152
elder,49,3,-0.0025937262993259674
elder,49,4,-0.0033606039907677953
elder,49,5,0.06925614391860804
elder,49,6,-0.024596940201297157
elder,49,7,-0.018751696671428213
elder,49,8,-0.09171860067107919
elder,49,9,-0.05046514848078329
elder,49,10,-0.011791496744933728
elder,49,11,-0.002326727851658466
elder,49,12,-0.14891979321986648
elder,49,13,-0.087046289749415
elder,49,14,-0.06842397628772758
elder,49,15,-0.08038513391171251
elder,49,16,-0.08927315099242053
elder,49,17,-0.1613179549333793
elder,49,18,-0.06192131821747823
elder,49,19,0.017029888354050237
elder,49,20,0.01894021941901753
elder,49,21,0.07240098200018616
elder,49,22,0.025288714013369965
elder,49,23,0.00906627948103995
elder,49,24,-0.0011714131685253754
elder,50,0,1.0
elder,50,1,-0.09227045475407306
elder,50,2,0.11132858660667234
elder,50,3,0.22199804597209452
elder,50,4,-0.18088753627354004
elder,50,5,0.09133647634830498
elder,50,6,0.027590220034283762
elder,50,7,-0.22704774613199868
elder,50,8,0.12700222969797015
elder,50,9,-0.10618762070559944
elder,50,10,-0.09845945125903534
elder,50,11,0.09511374974655146
elder,50,12,-0.1527574100456625
elder,50,13,0.0297048406281126
elder,50,14,-0.006046489020711933
elder,50,15,-0.10155467985972823
elder,50,16,0.11629814281319273
elder,50,17,0.012704854050548033
elder,50,18,-0.05620309618842414
elder,50,19,0.11070263574735283
elder,50,20,-0.09779235393192348
elder,50,21,0.00817485771392148
elder,50,22,0.0069808669987061365
elder,50,23,-0.1322716749464285
elder,50,24,0.01654730684674969
elder,51,0,1.0
elder,51,1,0.5455525883589883
elder,51,2,0.4660222994147686
elder,51,3,0.4292123885340601
elder,51,4,0.327430439001943
elder,51,5,0.2577234735137987
elder,51,6,0.20213192948755185
elder,51,7,0.153567149707479
elder,51,8,0.13808185134977974
elder,51,9,0.0641414665457784
elder,51,10,0.003473366259235072
elder,51,11,0.005076108439534853
elder,51,12,-0.040958966794852406
elder,51,13,-0.034579561543131666
elder,51,14,-0.039283636182991515
elder,51,15,-0.04981953201719627
elder,51,16,-0.08302145110869316
elder,51,17,-0.0702271992615003
elder,51,18,-0.06019764229270955
elder,51,19,-0.03829858598013429
elder,51,20,-0.01885971376971874
elder,51,21,-0.01513588786316886
elder,51,22,-0.010528776010002407
elder,51,23,-0.006292098669018284
elder,51,24,-0.005021958952665494
elder,52,0,1.0
elder,52,1,0.18666997712064407
elder,52,2,0.23089287919166446
elder,52,3,-0.11016191395849693
elder,52,4,0.014206457463881616
elder,52,5,-0.08535358362694132
elder,52,6,0.013682935797759477
elder,52,7,-0.023568233534966787
elder,52,8,0.0783478387113563
elder,52,9,-0.013577508036188051
elder,52,10,-0.010762511028300508
elder,52,11,-0.0897441672721917
elder,52,12,-0.03615020547816109
elder,52,13,-0.014720675075090197
elder,52,14,0.00915410799601683
elder,52,15,-0.024097542936043267
elder,52,16,-0.03115180260045623
elder,52,17,-0.07047131575108964
elder,52,18,-0.06067830408620573
elder,52,19,-0.058590127527479614
elder,52,20,-0.07572294200391912
elder,52,21,-0.05254729377893937
elder,52,22,-0.02205169028762135
elder,52,23,0.0859099483034687
elder,52,24,-0.06005416778927798
elder,53,0,1.0
elder,53,1,0.3115940869358342
elder,53,2,0.08004824945279274
elder,53,3,-0.023726289492353076
elder,53,4,-0.05362526675245838
elder,53,5,0.10978648862223159
elder,53,6,0.0909015370459621
elder,53,7,0.03802519295855847
elder,53,8,-0.07980389168800399
elder,53,9,-0.07583338619000352
elder,53,10,-0.061075876788602504
elder,53,11,-0.09902192745125554
elder,53,12,-0.06373761537717047
elder,53,13,-0.1376044973742123
elder,53,14,-0.07554517729690874
elder,53,15,-0.07269175108648097
elder,53,16,-0.041324754936128104
elder,53,17,-0.07924612891989169
elder,53,18,-0.12704960860652487
elder,53,19,-0.07411096109629023
elder,53,20,-0.06974664243753767
elder,53,21,0.029095244763240036
elder,53,22,0.0033019942783034982
elder,53,23,-0.0921628854111635
elder,53,24,-0.08798834903153566
elder,54,0,1.0
elder,54,1,0.10014240872646515
elder,54,2,0.21226313064598057
elder,54,3,0.5545393189323599
elder,54,4,-0.11385952095908923
elder,54,5,0.19984441478034154
elder,54,6,0.20103504266987152
elder,54,7,-0.23080970107682744
elder,54,8,0.1615877746824403
elder,54,9,-0.06900470424502636
elder,54,10,-0.2024000133603058
elder,54,11,0.04388562723579049
elder,54,12,-0.24731278464021805
elder,54,13,-0.16036952817988498
elder,54,14,-0.06465745399469806
elder,54,15,-0.30468365343866477
elder,54,16,-0.12162405533758353
elder,54,17,-0.20856723894565782
elder,54,18,-0.25447675592096075
elder,54,19,-0.09354672140492214
elder,54,20,-0.23198695768258498
elder,54,21,-0.08391598555944678
elder,54,22,-0.01828849078289668
elder,54,23,-0.10822956068125206
elder,54,24,0.05333198393721407
elder,55,0,1.0
elder,55,1,0.11032698140069963
elder,55,2,0.4088751839766972
elder,55,3,-0.016601912125586024
elder,55,4,0.1894854731042233
elder,55,5,-0.05913104768719636
elder,55,6,0.11782791462807572
elder,55,7,0.02417133969273728
elder,55,8,0.053090750619731286
elder,55,9,-0.05572967515470307
elder,55,10,0.0026262667889703603
elder,55,11,-0.09426927247939658
elder,55,12,-0.014186509470171351
elder,55,13,-0.08656001618544022
elder,55,14,0.01096678999170236
elder,55,15,-0.056881750430657414
elder,55,16,0.05364266042665612
elder,55,17,-0.08966568549184092
elder,55,18,-0.014538633589142584
elder,55,19,-0.09446694461370683
elder,55,20,-0.0525996981996123
elder,55,21,-0.10763698330769515
elder,55,22,-0.05483495039971954
elder,55,23,-0.0010585011750377797
elder,55,24,-0.07944024820014942
elder,56,0,1.0
elder,56,1,0.6767561009308316
elder,56,2,0.6942239212139816
elder,56,3,0.5966982566688974
elder,56,4,0.5320809217390502
elder,56,5,0.5046340602300369
elder,56,6,0.47295922413222086
elder,56,7,0.4361777589867378
elder,56,8,0.3855918226607753
elder,56,9,0.3649715099169319
elder,56,10,0.31178547897857684
elder,56,11,0.31740500221430834
elder,56,12,0.2709400087845501
elder,56,13,0.2232783314971063
elder,56,14,0.24016576643992119
elder,56,15,0.1701828638824436
elder,56,16,0.1761202946372344
elder,56,17,0.10334590040155672
elder,56,18,0.07670139166645265
elder,56,19,0.022852688711052966
elder,56,20,-0.0007835142057681447
elder,56,21,-0.06637780791874759
elder,56,22,-0.07692337243109637
elder,56,23,-0.09962526690792572
elder,56,24,-0.19643472881547788
elder,57,0,1.0
elder,57,1,0.5899598287665769
elder,57,2,0.026191995553467837
elder,57,3,-0.2249830587133439
elder,57,4,-0.013680110587337436
elder,57,5,0.3058811372251291
elder,57,6,0.2560524673241885
elder,57,7,-0.06809440373703701
elder,57,8,-0.31707375521605613
elder,57,9,-0.19484570587862074
elder,57,10,0.09748459356993275
elder,57,11,0.23511455677651377
elder,57,12,0.03498397139668433
elder,57,13,-0.2017626204385923
elder,57,14,-0.23186464097511508
elder,57,15,-0.09774948378251919
elder,57,16,0.0364908668949125
elder,57,17,0.013999419498270155
elder,57,18,-0.12967188540276897
elder,57,19,-0.21365508717067178
elder,57,20,-0.14736563777528483
elder,57,21,0.011397105814793673
elder,57,22,0.10902064355832766
elder,57,23,0.053307671878806515
elder,57,24,-0.02756503917187251
elder,58,0,1.0
elder,58,1,-0.12975625804442445
elder,58,2,0.4025686321097547
elder,58,3,-0.038484323653773835
elder,58,4,0.13672075309516932
elder,58,5,-0.01075820106212136
elder,58,6,0.020225225566359376
elder,58,7,0.1219515161788732
elder,58,8,0.006467318541735153
elder,58,9,0.1642512421877944
elder,58,10,-0.040122096240177506
elder,58,11,0.12248263618356427
elder,58,12,-0.006225679621656786
elder,58,13,0.08683313168280761
elder,58,14,-0.06581899371965809
elder,58,15,0.06552761378929674
elder,58,16,-0.061912206419219414
elder,58,17,-0.08052073061966136
elder,58,18,0.005110940398724075
elder,58,19,-0.09913811228009642
elder,58,20,-0.009771048932573776
elder,58,21,-0.03591852348979992
elder,58,22,-0.008300662414510338
elder,58,23,-0.037131263697761166
elder,58,24,-0.07677729190157731
elder,59,0,1.0
elder,59,1,0.3989239246850717
elder,59,2,0.003527008662303049
elder,59,3,0.028632367998960778
elder,59,4,0.07000631673329653
elder,59,5,-0.001081567990288885
elder,59,6,0.02010583241900933
elder,59,7,0.05413666551210976
elder,59,8,-0.00971294626432578
elder,59,9,0.020096305340713713
elder,59,10,0.027607342371516026
elder,59,11,0.025909149083688562
elder,59,12,0.014550771832350564
elder,59,13,-0.022117528514456267
elder,59,14,-0.041790054192398854
elder,59,15,-0.0678969236832525
elder,59,16,-0.04476980542295651
elder,59,17,0.00388306455026477
elder,59,18,-0.022257143439430447
elder,59,19,-0.1316180644142986
elder,59,20,-0.1628812296738699
elder,59,21,-0.11644582592823832
elder,59,22,-0.025730531548460313
elder,59,23,0.029302195014585874
elder,59,24,-0.02648359658865118
elder,60,0,1.0
elder,60,1,0.38373665833883713
elder,60,2,0.29575306911768445
elder,60,3,0.10351241610527064
elder,60,4,0.18444172035258008
elder,60,5,0.052994362459631544
elder,60,6,0.12190019440348276
elder,60,7,0.11922424881605478
elder,60,8,0.10097486269225944
elder,60,9,0.08759180552041317
elder,60,10,0.08697134382439536
elder,60,11,0.1100591040139709
elder,60,12,0.03152999695328856
elder,60,13,0.004725332125586551
elder,60,14,-0.03207858291144748
elder,60,15,-0.07512400227031414
elder,60,16,-0.03508302675783995
elder,60,17,-0.09050580206972757
elder,60,18,-0.042229003926615744
elder,60,19,-0.08229584467161437
elder,60,20,-0.0808397669407897
elder,60,21,-0.0885871953795307
elder,60,22,-0.07496305762596173
elder,60,23,-0.0655373480495439
elder,60,24,-0.03532066682926216
elder,61,0,1.0
elder,61,1,0.38678219356026317
elder,61,2,0.40726730608044714
elder,61,3,0.16011107473959302
elder,61,4,0.07388899077496376
elder,61,5,0.02325545506618269
elder,61,6,-0.10334015544163762
elder,61,7,-0.07246972003527458
elder,61,8,-0.07634223233539565
elder,61,9,-0.11566962765377367
elder,61,10,-0.065647105872289
elder,61,11,-0.06755046655434548
elder,61,12,-0.10389393632522714
elder,61,13,-0.05311004392478986
elder,61,14,-0.0322594205887229
elder,61,15,0.022493449802438104
elder,61,16,0.053041850987396284
elder,61,17,0.022728550808922138
elder,61,18,0.06130104859633406
elder,61,19,0.013783683218485198
elder,61,20,0.01771628914162418
elder,61,21,-0.01159652761205914
elder,61,22,-0.06408611128974075
elder,61,23,-0.06213030454589712
elder,61,24,-0.06585234870081921
elder,62,0,1.0
elder,62,1,0.1844412674692142
elder,62,2,0.17661229925381874
elder,62,3,0.08184084891448015
elder,62,4,-0.025222815117647374
elder,62,5,-0.08079326241664614
elder,62,6,0.03595702497567512
elder,62,7,-0.01016926746028998
elder,62,8,0.10780771081898728
elder,62,9,-0.03128284635516819
elder,62,10,0.03715471437717523
elder,62,11,-0.0017917091675109073
elder,62,12,0.0029633650124769972
elder,62,13,-0.035801651247262874
elder,62,14,0.03923410892505672
elder,62,15,-0.07658446606858724
elder,62,16,0.01901139186417284
elder,62,17,0.004805046665031508
elder,62,18,-0.041820922524682044
elder,62,19,-0.006798238155543186
elder,62,20,-0.05161344527407085
elder,62,21,-0.047376804561113754
elder,62,22,-0.06131738992144324
elder,62,23,-0.02720463080133366
elder,62,24,-0.06343265922188075
